,host id,host name,borough,lat,long,price,service fee,number of reviews,geometry
29683,55757738426,Jennifer,Bronx,40.88007,-73.87326,110.0,22.0,4.0,POINT (-73.87326 40.88007)
29731,35333944979,Jeff,Bronx,40.86664,-73.89844,173.0,35.0,26.0,POINT (-73.89843999999999 40.86664)
29901,68336537472,Katya,Bronx,40.85407,-73.83264,1004.0,201.0,69.0,POINT (-73.83264 40.85407)
29915,92109482221,Ziaul,Bronx,40.84934,-73.83345,100.0,20.0,28.0,POINT (-73.83345 40.84934)
29929,52073153528,Kayla,Bronx,40.85929,-73.84229,632.0,126.0,41.0,POINT (-73.84229000000001 40.85929)
30003,43202376689,Winnie & Andy,Bronx,40.87906,-73.85987,396.0,79.0,0.0,POINT (-73.85987 40.87906)
30004,34595028256,Winnie & Andy,Bronx,40.88049,-73.8613,1012.0,202.0,1.0,POINT (-73.8613 40.88049)
30006,64457667584,Winnie & Andy,Bronx,40.8805,-73.86178,674.0,135.0,1.0,POINT (-73.86178 40.8805)
30009,65332866042,Shera,Bronx,40.8987,-73.86389,382.0,76.0,81.0,POINT (-73.86389 40.8987)
30028,6007762526,Maria,Bronx,40.8273,-73.88906,765.0,153.0,7.0,POINT (-73.88906 40.8273)
30031,8534605451,Sanyika,Bronx,40.84882,-73.90263,456.0,91.0,20.0,POINT (-73.90263 40.84882)
30036,24787757874,Fatima,Bronx,40.85662,-73.89797,813.0,163.0,5.0,POINT (-73.89797 40.85662)
30056,11138949761,Yahaira,Bronx,40.86578,-73.86534,749.0,150.0,22.0,POINT (-73.86534 40.86578)
30074,50970460915,Elisheva,Bronx,40.84718,-73.91378,399.0,80.0,9.0,POINT (-73.91378 40.84718)
30132,36829239090,Vas,Bronx,40.83168,-73.91977,974.0,195.0,33.0,POINT (-73.91977 40.83168)
30148,16787509998,Edwin,Bronx,40.8315,-73.92047,892.0,178.0,16.0,POINT (-73.92046999999999 40.8315)
30176,3413336588,Alvina Da Silva,Bronx,40.86918,-73.8905,1060.0,212.0,2.0,POINT (-73.8905 40.86918)
30202,42797648938,Mariela,Bronx,40.85655,-73.90377,933.0,187.0,31.0,POINT (-73.90376999999999 40.85655)
30363,74865048405,Massiel,Bronx,40.843,-73.84806,581.0,116.0,2.0,POINT (-73.84806 40.843)
30405,80320714895,Quisqueya,Bronx,40.83452,-73.93143,1092.0,218.0,32.0,POINT (-73.93143000000001 40.83452)
30407,14909384177,Quisqueya,Bronx,40.83593,-73.93004,592.0,118.0,29.0,POINT (-73.93004000000001 40.83593)
30439,2150706502,Jennifer,Bronx,40.87993,-73.87195,937.0,187.0,18.0,POINT (-73.87195 40.87993)
30489,80138136824,Milton,Bronx,40.87021,-73.86095,868.0,174.0,83.0,POINT (-73.86095 40.87021)
30513,36959079793,Isaac,Bronx,40.86737,-73.89415,720.0,144.0,14.0,POINT (-73.89415 40.86737)
30518,3934307261,Quisqueya,Bronx,40.83604,-73.93099,1144.0,229.0,22.0,POINT (-73.93098999999999 40.83604)
30580,73672455110,Shera,Bronx,40.89873,-73.86449,376.0,75.0,122.0,POINT (-73.86449 40.89873)
30603,98644840643,Mj,Bronx,40.88316,-73.91151,185.0,37.0,8.0,POINT (-73.91151000000001 40.88316)
30608,51032923982,Sissy,Bronx,40.88455,-73.86587,902.0,180.0,10.0,POINT (-73.86587 40.88455)
30648,11132569389,Ibrahim Maiga,Bronx,40.82434,-73.91377,146.0,29.0,80.0,POINT (-73.91377 40.82434)
30680,96329618886,Genae,Bronx,40.83086,-73.92025,285.0,57.0,6.0,POINT (-73.92025 40.83086)
30709,95748002551,Paul,Bronx,40.89691,-73.85121,295.0,59.0,11.0,POINT (-73.85120999999999 40.89691)
30710,91215657673,Vas,Bronx,40.83218,-73.91951,792.0,158.0,61.0,POINT (-73.91951 40.83218)
30820,92659642197,Zain,Bronx,40.87257,-73.9009,928.0,186.0,2.0,POINT (-73.90089999999999 40.87257)
30821,78936526005,Zain,Bronx,40.87287,-73.90157,726.0,145.0,0.0,POINT (-73.90157000000001 40.87287)
30848,84043686167,Elizabeth,Bronx,40.85989,-73.91189,827.0,165.0,7.0,POINT (-73.91189 40.85989)
30881,45286198998,Bettina,Bronx,40.84857,-73.85976,808.0,162.0,19.0,POINT (-73.85975999999999 40.84857)
30922,7862889425,Maria,Bronx,40.82434,-73.88705,888.0,178.0,0.0,POINT (-73.88705 40.82434)
31015,24139874010,Ociel,Bronx,40.80863,-73.92121,760.0,152.0,33.0,POINT (-73.92121 40.80863)
31049,83458174012,Felix,Bronx,40.88004,-73.9,415.0,83.0,45.0,POINT (-73.90000000000001 40.88004)
31070,59226156603,Barry,Bronx,40.86615,-73.84185,1185.0,237.0,6.0,POINT (-73.84184999999999 40.86615)
31077,53849517129,Daniel Rusteen,Bronx,40.81952,-73.92844,979.0,196.0,37.0,POINT (-73.92843999999999 40.81952)
31086,42649464135,Christophe,Bronx,40.86286,-73.9024,1050.0,210.0,24.0,POINT (-73.9024 40.86286)
31104,78216739167,Jennifer,Bronx,40.83252,-73.89811,1049.0,210.0,0.0,POINT (-73.89811 40.83252)
31204,65693136410,Raquel,Bronx,40.84197,-73.91292,255.0,51.0,2.0,POINT (-73.91292 40.84197)
31280,68530676145,Lawrence,Bronx,40.83216,-73.91598,402.0,80.0,3.0,POINT (-73.91598 40.83216)
31298,23485463691,Felix,Bronx,40.87997,-73.90035,157.0,31.0,54.0,POINT (-73.90035 40.87997)
31299,15137645286,Felix,Bronx,40.88068,-73.90012,352.0,70.0,55.0,POINT (-73.90012 40.88068)
31315,21256609516,Paul,Bronx,40.89641,-73.85077,746.0,149.0,8.0,POINT (-73.85077 40.89641)
31414,64212930653,Lois,Bronx,40.83139,-73.90166,75.0,15.0,18.0,POINT (-73.90166000000001 40.83139)
31484,48030925606,Massiel,Bronx,40.84367,-73.84911,427.0,85.0,11.0,POINT (-73.84911 40.84367)
31574,86843338447,Samuel,Bronx,40.81011,-73.92166,1055.0,211.0,62.0,POINT (-73.92166 40.81011)
31582,28537407052,Cynthia,Bronx,40.88634,-73.83431,369.0,74.0,19.0,POINT (-73.83431 40.88634)
31659,74832983241,Luis,Bronx,40.81862,-73.8791,360.0,72.0,26.0,POINT (-73.87909999999999 40.81862)
31666,53663005583,Manny,Bronx,40.87816,-73.87213,558.0,112.0,20.0,POINT (-73.87213 40.87816)
31677,58352847575,Michael,Bronx,40.88764,-73.8558,723.0,145.0,38.0,POINT (-73.8558 40.88764)
31718,86699480674,Joanna,Bronx,40.84059,-73.92156,576.0,115.0,4.0,POINT (-73.92156 40.84059)
31770,25714302995,Rilen,Bronx,40.88764,-73.90449,183.0,37.0,28.0,POINT (-73.90449 40.88764)
31785,61477311394,Edwin,Bronx,40.82601,-73.81907,60.0,12.0,19.0,POINT (-73.81907 40.82601)
31801,24180764113,Edwin,Bronx,40.81437,-73.82774,354.0,71.0,37.0,POINT (-73.82774000000001 40.81437)
31814,60973881384,Yero,Bronx,40.86778,-73.85491,1116.0,223.0,38.0,POINT (-73.85491 40.86778)
31838,20234410855,Edwin,Bronx,40.82696,-73.81927,779.0,156.0,34.0,POINT (-73.81927 40.82696)
31889,80127252510,Ashley,Bronx,40.83088,-73.92779,193.0,39.0,40.0,POINT (-73.92779 40.83088)
32011,93664431589,Aboubakar,Bronx,40.83413,-73.92918,854.0,171.0,23.0,POINT (-73.92918 40.83413)
32022,88965485476,Suleyma,Bronx,40.8801,-73.89709,391.0,78.0,68.0,POINT (-73.89709000000001 40.8801)
32023,59202152172,Anne,Bronx,40.83688,-73.85584,92.0,18.0,6.0,POINT (-73.85584 40.83688)
32057,64305221414,Monique & Bianca,Bronx,40.88485,-73.89756,334.0,67.0,25.0,POINT (-73.89756 40.88485)
32106,41248913085,Elvis,Bronx,40.83022,-73.83286,520.0,104.0,1.0,POINT (-73.83286 40.83022)
32251,73610479593,Edwin,Bronx,40.82617,-73.82073,852.0,170.0,23.0,POINT (-73.82073 40.82617)
32279,92293327888,Keren J,Bronx,40.86681,-73.84073,891.0,178.0,41.0,POINT (-73.84072999999999 40.86681)
32316,91567025119,Lamesha,Bronx,40.87579,-73.86532,924.0,185.0,1.0,POINT (-73.86532 40.87579)
32332,14247326164,Christopher,Bronx,40.85519,-73.82932,647.0,129.0,2.0,POINT (-73.82932 40.85519)
32349,23856445650,Rnl,Bronx,40.86273,-73.83715,512.0,102.0,70.0,POINT (-73.83714999999999 40.86273)
32360,89849214958,Shanthi,Bronx,40.87901,-73.90155,1089.0,218.0,1.0,POINT (-73.90155 40.87901)
32397,24408248036,Clint,Bronx,40.89124,-73.83423,412.0,82.0,59.0,POINT (-73.83423000000001 40.89124)
32438,37478953667,Pnb,Bronx,40.8156,-73.90075,1127.0,225.0,9.0,POINT (-73.90075 40.8156)
32499,94400269833,Pnb,Bronx,40.81668,-73.89988,1191.0,238.0,38.0,POINT (-73.89988 40.81668)
32500,34570658666,Tamara & Fran,Bronx,40.90329,-73.89991,1198.0,240.0,27.0,POINT (-73.89991000000001 40.90329)
32506,50411217302,Julissa,Bronx,40.83464,-73.92505,127.0,25.0,2.0,POINT (-73.92505 40.83464)
32511,35819765408,Johnnet,Bronx,40.8901,-73.84031,411.0,82.0,11.0,POINT (-73.84031 40.8901)
32555,12747996823,Christopher R,Bronx,40.85548,-73.85585,523.0,105.0,76.0,POINT (-73.85585 40.85548)
32619,91541572609,Telia,Bronx,40.82936,-73.90867,734.0,147.0,26.0,POINT (-73.90867 40.82936)
32620,48310861920,Letitia,Bronx,40.87077,-73.8817,154.0,31.0,8.0,POINT (-73.8817 40.87077)
32782,13021939156,Bettina,Bronx,40.84787,-73.86177,994.0,199.0,47.0,POINT (-73.86177000000001 40.84787)
32785,16908839149,Bettina,Bronx,40.84778,-73.86146,236.0,47.0,29.0,POINT (-73.86145999999999 40.84778)
32798,67294027199,Digna,Bronx,40.84346,-73.91151,846.0,169.0,49.0,POINT (-73.91151000000001 40.84346)
32854,91408900890,George,Bronx,40.82257,-73.83773,1182.0,236.0,23.0,POINT (-73.83772999999999 40.82257)
32879,607847221,Charles,Bronx,40.85801,-73.88247,770.0,154.0,9.0,POINT (-73.88247 40.85801)
32887,22101472477,Lily,Bronx,40.8084,-73.92037,102.0,20.0,36.0,POINT (-73.92037000000001 40.8084)
32956,54772545555,Miguel,Bronx,40.88058,-73.90552,201.0,40.0,13.0,POINT (-73.90552 40.88058)
32973,70815309325,Camille,Bronx,40.88723,-73.86351,785.0,157.0,4.0,POINT (-73.86351000000001 40.88723)
32978,4871307046,Christophe,Bronx,40.86259,-73.90359,419.0,84.0,2.0,POINT (-73.90358999999999 40.86259)
33059,9351482955,Pierpaolo,Bronx,40.86113,-73.91511,876.0,175.0,1.0,POINT (-73.91511 40.86113)
33097,82832468244,Teddy,Bronx,40.85104,-73.78573,798.0,160.0,25.0,POINT (-73.78573 40.85104)
33126,21124977089,German And Wendy,Bronx,40.82848,-73.85466,242.0,48.0,68.0,POINT (-73.85466 40.82848)
33127,33355292688,Damien,Bronx,40.83193,-73.92223,240.0,48.0,29.0,POINT (-73.92223 40.83193)
33129,35903890256,Rees,Bronx,40.89374,-73.85579,727.0,145.0,10.0,POINT (-73.85579 40.89374)
33140,86693030942,Deon,Bronx,40.82753,-73.92463,911.0,182.0,0.0,POINT (-73.92462999999999 40.82753)
33142,18938415280,Deon,Bronx,40.82714,-73.92528,528.0,106.0,0.0,POINT (-73.92528 40.82714)
33184,38040858243,Charles,Bronx,40.85609,-73.88391,100.0,20.0,9.0,POINT (-73.88391 40.85609)
33251,24007519465,William,Bronx,40.8616,-73.86227,1114.0,223.0,31.0,POINT (-73.86227 40.8616)
33305,35582653874,Zoraida,Bronx,40.85456,-73.86921,748.0,150.0,36.0,POINT (-73.86921 40.85456)
33322,24512962319,Noemi,Bronx,40.84879,-73.78987,1129.0,226.0,23.0,POINT (-73.78986999999999 40.84879)
33487,40346254763,Oscar,Bronx,40.86255,-73.90669,687.0,137.0,52.0,POINT (-73.90669 40.86255)
33516,65147439787,Carol Gloria,Bronx,40.81309,-73.85367,779.0,156.0,3.0,POINT (-73.85366999999999 40.81309)
33520,38589959052,Carol Gloria,Bronx,40.81225,-73.85502,457.0,91.0,4.0,POINT (-73.85502 40.81225)
33551,21302946447,William,Bronx,40.85978,-73.8619,1151.0,230.0,29.0,POINT (-73.86190000000001 40.85978)
33554,22540055008,William,Bronx,40.86017,-73.86198,335.0,67.0,36.0,POINT (-73.86198 40.86017)
33564,3059062237,Edwin,Bronx,40.86239,-73.84362,1118.0,224.0,67.0,POINT (-73.84362 40.86239)
33568,47867936519,William,Bronx,40.86014,-73.86301,864.0,173.0,30.0,POINT (-73.86301 40.86014)
33570,78351946336,William,Bronx,40.86013,-73.86339,573.0,115.0,30.0,POINT (-73.86339 40.86013)
33584,56794776528,Ailin,Bronx,40.84835,-73.9141,564.0,113.0,1.0,POINT (-73.9141 40.84835)
33621,49765709698,Vivian,Bronx,40.84171,-73.91159,612.0,122.0,0.0,POINT (-73.91159 40.84171)
33642,93722328166,Esteem,Bronx,40.83791,-73.85845,280.0,56.0,14.0,POINT (-73.85845 40.83791)
33644,72322000376,Ally,Bronx,40.81639,-73.81954,669.0,134.0,13.0,POINT (-73.81954 40.81639)
33652,21376292663,Cesar,Bronx,40.86153,-73.83656,566.0,113.0,50.0,POINT (-73.83656000000001 40.86153)
33741,1458627602,Momo,Bronx,40.86659,-73.866,85.0,17.0,0.0,POINT (-73.866 40.86659)
33772,89008618278,Henry,Bronx,40.8612,-73.91065,976.0,195.0,6.0,POINT (-73.91065 40.8612)
33791,14130292987,Ral,Bronx,40.89245,-73.83721,198.0,40.0,32.0,POINT (-73.83721 40.89245)
33830,26388862129,Rodney,Bronx,40.82823,-73.90114,882.0,176.0,0.0,POINT (-73.90114 40.82823)
33850,80614436205,Tara,Bronx,40.81518,-73.84758,387.0,77.0,32.0,POINT (-73.84757999999999 40.81518)
33919,50163620958,Danielisa,Bronx,40.83224,-73.92068,1149.0,230.0,6.0,POINT (-73.92068 40.83224)
33958,11769864799,Isabel,Bronx,40.83285,-73.92158,549.0,110.0,43.0,POINT (-73.92158000000001 40.83285)
34034,83730532898,Natalie,Bronx,40.83201,-73.89996,595.0,119.0,3.0,POINT (-73.89995999999999 40.83201)
34075,66795567380,Luis,Bronx,40.8212,-73.92859,842.0,168.0,40.0,POINT (-73.92859 40.8212)
34093,90884265281,Steve,Bronx,40.85322,-73.85144,816.0,163.0,6.0,POINT (-73.85144 40.85322)
34159,38292909166,Cynthia,Bronx,40.8859,-73.83517,1139.0,228.0,5.0,POINT (-73.83517000000001 40.8859)
34210,89657914189,Figo,Bronx,40.82855,-73.91856,570.0,114.0,9.0,POINT (-73.91856 40.82855)
34288,77838616586,Douglas,Bronx,40.82445,-73.90341,764.0,153.0,1.0,POINT (-73.90340999999999 40.82445)
34321,58344507780,Yerddy,Bronx,40.89382,-73.84844,1199.0,240.0,7.0,POINT (-73.84844 40.89382)
34382,27788827117,Juan,Bronx,40.81192,-73.91781,420.0,84.0,44.0,POINT (-73.91781 40.81192)
34421,37265817995,Valentina,Bronx,40.88878,-73.86349,753.0,151.0,1.0,POINT (-73.86349 40.88878)
34447,57990526087,Luz,Bronx,40.83454,-73.92751,585.0,117.0,0.0,POINT (-73.92751 40.83454)
34459,95068630841,Rawn,Bronx,40.81822,-73.90812,854.0,171.0,8.0,POINT (-73.90812 40.81822)
34471,44167764222,Jehan,Bronx,40.87015,-73.85582,1042.0,208.0,35.0,POINT (-73.85581999999999 40.87015)
34500,61624512029,Shamira,Bronx,40.86299,-73.89088,1006.0,201.0,14.0,POINT (-73.89088 40.86299)
34562,35248802514,Toby,Bronx,40.81872,-73.90014,219.0,44.0,0.0,POINT (-73.90013999999999 40.81872)
34710,72318210033,Vie,Bronx,40.88017,-73.83574,961.0,192.0,0.0,POINT (-73.83574 40.88017)
34732,93407083022,Jermaine,Bronx,40.83658,-73.86181,670.0,134.0,32.0,POINT (-73.86181000000001 40.83658)
34748,53588068452,Marcia,Bronx,40.88445,-73.89663,827.0,165.0,1.0,POINT (-73.89663 40.88445)
34867,20541323340,Hattie,Bronx,40.82972,-73.84957,351.0,70.0,0.0,POINT (-73.84957 40.82972)
34892,8404777071,Oscar,Bronx,40.863,-73.90661,1085.0,217.0,24.0,POINT (-73.90661 40.863)
34906,50349049112,Maxime,Bronx,40.82248,-73.89915,951.0,190.0,13.0,POINT (-73.89915000000001 40.82248)
34943,12188903696,Nathan,Bronx,40.8358,-73.85833,359.0,72.0,4.0,POINT (-73.85833 40.8358)
34955,31070626058,Anny,Bronx,40.88354,-73.89061,459.0,92.0,0.0,POINT (-73.89061 40.88354)
34970,65091720734,Harriet,Bronx,40.87886,-73.84301,825.0,165.0,9.0,POINT (-73.84301000000001 40.87886)
35012,29854052016,Harriet,Bronx,40.8773,-73.84329,288.0,58.0,12.0,POINT (-73.84329 40.8773)
35018,89461531863,Christina,Bronx,40.8546,-73.86785,124.0,25.0,24.0,POINT (-73.86785 40.8546)
35035,36597165587,Nathan,Bronx,40.83581,-73.85864,1014.0,203.0,3.0,POINT (-73.85863999999999 40.83581)
35076,6388892110,Catherine,Bronx,40.83148,-73.82931,229.0,46.0,23.0,POINT (-73.82931000000001 40.83148)
35086,49234547556,Catherine,Bronx,40.82952,-73.82818,921.0,184.0,31.0,POINT (-73.82818 40.82952)
35119,93151875101,Gabriel,Bronx,40.87633,-73.88328,1066.0,213.0,18.0,POINT (-73.88328 40.87633)
35120,19284990846,Haidy,Bronx,40.84633,-73.83029,659.0,132.0,28.0,POINT (-73.83029000000001 40.84633)
35194,361736533,Lucie,Bronx,40.88563,-73.85975,168.0,34.0,40.0,POINT (-73.85975000000001 40.88563)
35199,18018219128,Yahaira,Bronx,40.87135,-73.85736,896.0,179.0,5.0,POINT (-73.85736 40.87135)
35242,17965524198,Sharon & Erika,Bronx,40.83729,-73.83323,160.0,32.0,2.0,POINT (-73.83323 40.83729)
35357,95820483943,Alexander,Bronx,40.88271,-73.83217,1027.0,205.0,0.0,POINT (-73.83217 40.88271)
35384,81747990615,Andy,Bronx,40.87675,-73.86372,137.0,27.0,32.0,POINT (-73.86372 40.87675)
35403,91515005414,Charlie,Bronx,40.80769,-73.91617,978.0,196.0,38.0,POINT (-73.91616999999999 40.80769)
35407,55615523662,Camilo,Bronx,40.83703,-73.91643,314.0,63.0,32.0,POINT (-73.91643000000001 40.83703)
35424,67045924828,Jonathan,Bronx,40.80644,-73.8518,272.0,54.0,33.0,POINT (-73.8518 40.80644)
35435,97670831273,Pm,Bronx,40.8106,-73.91667,630.0,126.0,16.0,POINT (-73.91667 40.8106)
35498,2097834171,Camilo,Bronx,40.83659,-73.91777,1180.0,236.0,1.0,POINT (-73.91777 40.83659)
35532,95765272892,Steve,Bronx,40.85409,-73.85032,358.0,72.0,8.0,POINT (-73.85032 40.85409)
35533,78303385075,Steve,Bronx,40.85361,-73.85018,235.0,47.0,5.0,POINT (-73.85017999999999 40.85361)
35541,52829135042,Adriana,Bronx,40.85287,-73.88536,682.0,136.0,36.0,POINT (-73.88536000000001 40.85287)
35582,46664424692,Desmar,Bronx,40.82145,-73.92856,737.0,147.0,24.0,POINT (-73.92856 40.82145)
35610,76052039074,Livinus,Bronx,40.81161,-73.90513,268.0,54.0,24.0,POINT (-73.90513 40.81161)
35636,64948996212,Rem,Bronx,40.8102,-73.93147,265.0,53.0,18.0,POINT (-73.93147 40.8102)
35654,7072997291,Lilly Rose,Bronx,40.84184,-73.84967,681.0,136.0,26.0,POINT (-73.84967 40.84184)
35695,6475438209,Rem,Bronx,40.80952,-73.93005,284.0,57.0,17.0,POINT (-73.93004999999999 40.80952)
35698,80369748270,Rem,Bronx,40.80994,-73.93061,647.0,129.0,29.0,POINT (-73.93061 40.80994)
35700,68542645498,Rem,Bronx,40.80977,-73.93038,357.0,71.0,16.0,POINT (-73.93038 40.80977)
35725,13443043726,Ociel,Bronx,40.81072,-73.92031,192.0,38.0,32.0,POINT (-73.92031 40.81072)
35762,79319718566,Samantha,Bronx,40.85536,-73.90242,840.0,168.0,3.0,POINT (-73.90242000000001 40.85536)
35822,43324164936,Jose,Bronx,40.88688,-73.85848,364.0,73.0,14.0,POINT (-73.85848 40.88688)
35857,93899047860,Edna,Bronx,40.82228,-73.92783,1075.0,215.0,28.0,POINT (-73.92783 40.82228)
35862,19184938308,Alicia,Bronx,40.83088,-73.86492,934.0,187.0,23.0,POINT (-73.86492 40.83088)
35865,15428742957,Adama,Bronx,40.85267,-73.88627,972.0,194.0,51.0,POINT (-73.88627 40.85267)
35893,76362066292,Deborah,Bronx,40.81232,-73.90299,795.0,159.0,0.0,POINT (-73.90299 40.81232)
35895,33341468195,Matilde,Bronx,40.83739,-73.91118,1120.0,224.0,20.0,POINT (-73.91118 40.83739)
35914,4081234374,Aaron,Bronx,40.83988,-73.86978,594.0,119.0,0.0,POINT (-73.86978000000001 40.83988)
35963,78439090134,Steve,Bronx,40.85362,-73.85011,478.0,96.0,0.0,POINT (-73.85011 40.85362)
35965,35016064018,Stella,Bronx,40.85105,-73.86049,861.0,172.0,20.0,POINT (-73.86049 40.85105)
36003,93900422500,Dion,Bronx,40.82718,-73.90241,713.0,143.0,58.0,POINT (-73.90241 40.82718)
36014,37224617444,Gulshan,Bronx,40.8289,-73.86219,417.0,83.0,54.0,POINT (-73.86219 40.8289)
36047,86257333208,Shawn,Bronx,40.8878,-73.85372,467.0,93.0,13.0,POINT (-73.85372 40.8878)
36104,82219603284,Annick,Bronx,40.89399,-73.84279,224.0,45.0,52.0,POINT (-73.84278999999999 40.89399)
36182,86792732455,Jayceon,Bronx,40.83413,-73.91669,151.0,30.0,15.0,POINT (-73.91669 40.83413)
36226,54709736965,Robert,Bronx,40.85661,-73.85281,930.0,186.0,2.0,POINT (-73.85281000000001 40.85661)
36247,93545392878,Rosalyn,Bronx,40.88805,-73.83248,207.0,41.0,0.0,POINT (-73.83248 40.88805)
36261,3714625635,Benjamin,Bronx,40.83285,-73.8879,319.0,64.0,22.0,POINT (-73.8879 40.83285)
36289,71499211052,Tyeesha,Bronx,40.85324,-73.92143,1168.0,234.0,0.0,POINT (-73.92143 40.85324)
36295,37995350431,Ikkyukim,Bronx,40.81377,-73.88933,279.0,56.0,3.0,POINT (-73.88933 40.81377)
36334,21928958447,Christopher,Bronx,40.8546,-73.83026,1056.0,211.0,1.0,POINT (-73.83026 40.8546)
36335,49019230488,Christopher,Bronx,40.85413,-73.83065,166.0,33.0,7.0,POINT (-73.83065000000001 40.85413)
36347,3182772526,Aubeen,Bronx,40.86777,-73.88397,253.0,51.0,2.0,POINT (-73.88397000000001 40.86777)
36388,61676066125,Molly,Bronx,40.84802,-73.78963,652.0,130.0,31.0,POINT (-73.78963 40.84802)
36393,50300289828,Monique,Bronx,40.87704,-73.86276,586.0,117.0,0.0,POINT (-73.86275999999999 40.87704)
36414,94353153770,Paul,Bronx,40.89502,-73.85071,212.0,42.0,3.0,POINT (-73.85071000000001 40.89502)
36426,86522523155,Yizhak,Bronx,40.80861,-73.93015,854.0,171.0,25.0,POINT (-73.93015 40.80861)
36437,17902916080,Sandy,Bronx,40.84084,-73.92178,595.0,119.0,0.0,POINT (-73.92178 40.84084)
36459,85395195693,Patty,Bronx,40.84605,-73.8493,971.0,194.0,0.0,POINT (-73.8493 40.84605)
36471,21418257431,Adriana,Bronx,40.85336,-73.88549,456.0,91.0,26.0,POINT (-73.88549 40.85336)
36511,23842737170,Tsotne (Tut),Bronx,40.81322,-73.91696,904.0,181.0,7.0,POINT (-73.91696 40.81322)
36515,57310234962,Zain,Bronx,40.87072,-73.89974,852.0,170.0,0.0,POINT (-73.89973999999999 40.87072)
36522,13463663632,Alicia,Bronx,40.83144,-73.86639,382.0,76.0,11.0,POINT (-73.86639 40.83144)
36525,11828807699,Francisco,Bronx,40.81017,-73.92266,420.0,84.0,2.0,POINT (-73.92265999999999 40.81017)
36530,88156970074,Ociel,Bronx,40.80958,-73.91895,834.0,167.0,29.0,POINT (-73.91895 40.80958)
36536,8420619929,Drew,Bronx,40.81102,-73.92778,178.0,36.0,5.0,POINT (-73.92778 40.81102)
36579,18441606178,Bradley,Bronx,40.88453,-73.86273,950.0,190.0,20.0,POINT (-73.86273 40.88453)
36604,11414189555,Janice,Bronx,40.89385,-73.8448,457.0,91.0,6.0,POINT (-73.84480000000001 40.89385)
36615,16071839283,Nahi,Bronx,40.85791,-73.89528,1198.0,240.0,24.0,POINT (-73.89528 40.85791)
36621,1710768350,Mariela,Bronx,40.85765,-73.90351,803.0,161.0,18.0,POINT (-73.90351 40.85765)
36696,16051828636,Luis,Bronx,40.82132,-73.92884,60.0,12.0,24.0,POINT (-73.92883999999999 40.82132)
36741,11791148872,Linda,Bronx,40.87448,-73.87412,1039.0,208.0,13.0,POINT (-73.87412 40.87448)
36852,20191325274,Kerlyne,Bronx,40.81819,-73.88653,470.0,94.0,5.0,POINT (-73.88652999999999 40.81819)
36902,15740572449,Joseph,Bronx,40.85449,-73.88437,1056.0,211.0,3.0,POINT (-73.88437 40.85449)
36970,41643409423,Rosa,Bronx,40.89753,-73.87359,1121.0,224.0,6.0,POINT (-73.87358999999999 40.89753)
36984,72644471074,Kenny,Bronx,40.83007,-73.92251,994.0,199.0,19.0,POINT (-73.92251 40.83007)
37203,31501059904,Estelle,Bronx,40.83217,-73.93148,1035.0,207.0,15.0,POINT (-73.93147999999999 40.83217)
37280,40702685919,Andy,Bronx,40.87831,-73.86511,1146.0,229.0,3.0,POINT (-73.86511 40.87831)
37353,27760923121,Brey,Bronx,40.82773,-73.92308,665.0,133.0,2.0,POINT (-73.92308 40.82773)
37386,67425529616,Diane,Bronx,40.86923,-73.86275,66.0,13.0,1.0,POINT (-73.86275000000001 40.86923)
37454,82524090427,Cynthia,Bronx,40.885,-73.83518,101.0,20.0,1.0,POINT (-73.83517999999999 40.885)
37464,92254300089,Max And Kathy,Bronx,40.81177,-73.92726,1118.0,224.0,29.0,POINT (-73.92726 40.81177)
37563,84706032196,Tylor,Bronx,40.8114,-73.92747,164.0,33.0,48.0,POINT (-73.92747 40.8114)
37565,62532157861,Jose,Bronx,40.86116,-73.86248,408.0,82.0,26.0,POINT (-73.86248000000001 40.86116)
37568,5601583185,Richard,Bronx,40.81,-73.92654,1038.0,208.0,35.0,POINT (-73.92654 40.81)
37659,55933205667,Annick,Bronx,40.89429,-73.84392,600.0,120.0,26.0,POINT (-73.84392 40.89429)
37662,91739915408,Annick,Bronx,40.894,-73.84362,1089.0,218.0,11.0,POINT (-73.84362 40.894)
37682,87504592309,Karel,Bronx,40.88071,-73.92074,747.0,149.0,8.0,POINT (-73.92074 40.88071)
37706,33107633494,Kelcie,Bronx,40.85504,-73.88394,553.0,111.0,4.0,POINT (-73.88394 40.85504)
37743,92655143734,Marvin,Bronx,40.83213,-73.90736,599.0,120.0,0.0,POINT (-73.90736 40.83213)
37747,16308713304,Norman,Bronx,40.83872,-73.87149,63.0,13.0,0.0,POINT (-73.87148999999999 40.83872)
37803,2066460672,Max And Kathy,Bronx,40.81167,-73.92729,62.0,12.0,38.0,POINT (-73.92729 40.81167)
37857,28719838589,Jenny,Bronx,40.87,-73.90129,551.0,110.0,33.0,POINT (-73.90129 40.87)
37878,30935510285,Carlos & Vielca,Bronx,40.84391,-73.83171,1045.0,209.0,8.0,POINT (-73.83171 40.84391)
37881,2292916602,Ashley,Bronx,40.8689,-73.88552,1043.0,209.0,30.0,POINT (-73.88552 40.8689)
37923,9039753261,Elizabeth,Bronx,40.87064,-73.8797,88.0,18.0,9.0,POINT (-73.8797 40.87064)
37989,28795867239,Sadio,Bronx,40.86279,-73.83947,575.0,115.0,26.0,POINT (-73.83947000000001 40.86279)
